branch_id,ending,macro_topic_name
945,disagreement,Other
945,disagreement,Other
945,disagreement,Other
946,disagreement,Other
946,disagreement,Other
946,disagreement,Other
947,disagreement,Other
947,disagreement,Other
947,disagreement,Other
948,disagreement,Other
948,disagreement,Other
948,disagreement,Other
949,disagreement,Other
949,disagreement,Other
949,disagreement,Other
950,disagreement,Other
950,disagreement,Other
950,disagreement,Other
951,disagreement,Other
951,disagreement,Other
951,disagreement,Other
951,disagreement,Other
952,disagreement,Other
952,disagreement,Other
952,disagreement,Other
953,disagreement,Other
953,disagreement,Other
953,disagreement,Other
954,disagreement,Other
954,disagreement,Other
954,disagreement,Other
955,disagreement,Other
955,disagreement,Other
955,disagreement,Other
955,disagreement,Trump
956,inconclusive,Other
956,inconclusive,Other
956,inconclusive,Other
957,inconclusive,Other
957,inconclusive,Other
957,inconclusive,Harris
958,inconclusive,Other
958,inconclusive,Other
958,inconclusive,Other
959,inconclusive,Other
959,inconclusive,Other
959,inconclusive,Other
959,inconclusive,Other
960,disagreement,Other
960,disagreement,Other
960,disagreement,Trump
961,disagreement,Other
961,disagreement,Other
961,disagreement,Other
962,disagreement,Other
962,disagreement,Other
962,disagreement,Media Bias
963,disagreement,Other
963,disagreement,Other
963,disagreement,Other
964,disagreement,Other
964,disagreement,Other
964,disagreement,Trump
965,inconclusive,Other
965,inconclusive,Other
965,inconclusive,Trump
966,disagreement,Other
966,disagreement,Other
966,disagreement,Other
967,disagreement,Other
967,disagreement,Other
967,disagreement,Other
968,disagreement,Other
968,disagreement,Other
968,disagreement,Other
969,inconclusive,Other
969,inconclusive,Other
969,inconclusive,Other
970,disagreement,Other
970,disagreement,Other
970,disagreement,Other
971,disagreement,Other
971,disagreement,Other
971,disagreement,Other
971,disagreement,Other
972,inconclusive,Other
972,inconclusive,Other
972,inconclusive,Other
973,disagreement,Other
973,disagreement,Other
973,disagreement,Other
974,disagreement,Other
974,disagreement,Other
974,disagreement,Other
975,disagreement,Other
975,disagreement,Other
975,disagreement,Other
975,disagreement,Other
976,inconclusive,Other
976,inconclusive,Other
976,inconclusive,Other
977,inconclusive,Other
977,inconclusive,Other
977,inconclusive,Other
978,disagreement,Interviews/Podcasts
978,disagreement,Other
978,disagreement,Other
979,agreement,Other
979,agreement,Other
979,agreement,Other
980,disagreement,Other
980,disagreement,Other
980,disagreement,Other
981,inconclusive,Other
981,inconclusive,Other
981,inconclusive,Other
982,inconclusive,Other
982,inconclusive,Other
982,inconclusive,Other
983,disagreement,Other
983,disagreement,Other
983,disagreement,Other
984,inconclusive,Other
984,inconclusive,Other
984,inconclusive,Other
985,disagreement,Other
985,disagreement,Other
985,disagreement,Other
985,disagreement,Other
986,inconclusive,Other
986,inconclusive,Cognitive Decline
986,inconclusive,Other
987,inconclusive,Interviews/Podcasts
987,inconclusive,Other
987,inconclusive,Other
987,inconclusive,Other
988,disagreement,Other
988,disagreement,Other
988,disagreement,Other
989,disagreement,Interviews/Podcasts
989,disagreement,Other
989,disagreement,Other
990,disagreement,Other
990,disagreement,Other
990,disagreement,Other
991,disagreement,Other
991,disagreement,Other
991,disagreement,Other
991,disagreement,Other
992,disagreement,Other
992,disagreement,Other
992,disagreement,Other
992,disagreement,Other
993,disagreement,Other
993,disagreement,Other
993,disagreement,Other
993,disagreement,Other
994,disagreement,Other
994,disagreement,Other
994,disagreement,Other
994,disagreement,Other
995,inconclusive,Other
995,inconclusive,Other
995,inconclusive,Other
995,inconclusive,Other
996,disagreement,Other
996,disagreement,Other
996,disagreement,Other
996,disagreement,Other
997,disagreement,Other
997,disagreement,Other
997,disagreement,Other
998,disagreement,Other
998,disagreement,Other
998,disagreement,Other
998,disagreement,Other
999,disagreement,Other
999,disagreement,Other
999,disagreement,Other
1000,agreement,Other
1000,agreement,Other
1000,agreement,Interviews/Podcasts
1001,inconclusive,Other
1001,inconclusive,Other
1001,inconclusive,Other
1002,disagreement,Other
1002,disagreement,Other
1002,disagreement,Other
1003,disagreement,Other
1003,disagreement,Other
1003,disagreement,Other
1003,disagreement,Interviews/Podcasts
1004,disagreement,Other
1004,disagreement,Other
1004,disagreement,Other
1004,disagreement,Other
1005,inconclusive,Other
1005,inconclusive,Other
1005,inconclusive,Other
1006,disagreement,Other
1006,disagreement,Other
1006,disagreement,Other
1007,disagreement,Other
1007,disagreement,Other
1007,disagreement,Other
1008,disagreement,Other
1008,disagreement,Other
1008,disagreement,Other
1009,disagreement,Other
1009,disagreement,Other
1009,disagreement,Other
1010,inconclusive,Other
1010,inconclusive,Other
1010,inconclusive,Other
1011,disagreement,Other
1011,disagreement,Other
1011,disagreement,Other
1011,disagreement,Other
1012,disagreement,Other
1012,disagreement,Other
1012,disagreement,Interviews/Podcasts
1013,disagreement,Other
1013,disagreement,Other
1013,disagreement,Other
1014,disagreement,Other
1014,disagreement,Cognitive Decline
1014,disagreement,Other
1014,disagreement,Other
1015,disagreement,Other
1015,disagreement,Other
1015,disagreement,Other
1015,disagreement,Other
1016,disagreement,Other
1016,disagreement,Other
1016,disagreement,Other
1016,disagreement,Other
1017,disagreement,Other
1017,disagreement,Other
1017,disagreement,Other
1017,disagreement,Other
1018,disagreement,Other
1018,disagreement,Other
1018,disagreement,Other
1018,disagreement,Other
1019,disagreement,Other
1019,disagreement,Other
1019,disagreement,Interviews/Podcasts
1020,disagreement,Other
1020,disagreement,Other
1020,disagreement,Other
1020,disagreement,Other
1021,disagreement,Other
1021,disagreement,Other
1021,disagreement,Other
1022,inconclusive,Other
1022,inconclusive,Other
1022,inconclusive,Other
1023,inconclusive,Other
1023,inconclusive,Other
1023,inconclusive,Interviews/Podcasts
1024,disagreement,Interviews/Podcasts
1024,disagreement,Other
1024,disagreement,Other
1025,disagreement,Other
1025,disagreement,Other
1025,disagreement,Other
1026,disagreement,Other
1026,disagreement,Trump
1026,disagreement,Other
1027,inconclusive,Other
1027,inconclusive,Other
1027,inconclusive,Other
1028,disagreement,Other
1028,disagreement,Other
1028,disagreement,Other
1028,disagreement,Other
1029,disagreement,Other
1029,disagreement,Other
1029,disagreement,Other
1029,disagreement,Other
1030,disagreement,Other
1030,disagreement,Other
1030,disagreement,Other
1031,disagreement,Other
1031,disagreement,Other
1031,disagreement,Other
1031,disagreement,Other
1032,disagreement,Other
1032,disagreement,Other
1032,disagreement,Other
1032,disagreement,Other
1033,disagreement,Other
1033,disagreement,Trump
1033,disagreement,Other
1034,inconclusive,Other
1034,inconclusive,Other
1034,inconclusive,Other
1035,disagreement,Other
1035,disagreement,Other
1035,disagreement,Trump
1036,disagreement,Other
1036,disagreement,Other
1036,disagreement,Other
1037,agreement,Other
1037,agreement,Other
1037,agreement,Other
1038,inconclusive,Other
1038,inconclusive,Other
1038,inconclusive,Other
1039,disagreement,Other
1039,disagreement,Other
1039,disagreement,Other
1040,disagreement,Other
1040,disagreement,Other
1040,disagreement,Other
1040,disagreement,Media Bias
1041,inconclusive,Other
1041,inconclusive,Other
1041,inconclusive,Other
1041,inconclusive,Other
1042,inconclusive,Other
1042,inconclusive,Other
1042,inconclusive,Other
1043,disagreement,Other
1043,disagreement,Other
1043,disagreement,Other
1043,disagreement,Other
1044,disagreement,Other
1044,disagreement,Other
1044,disagreement,Other
1045,disagreement,Other
1045,disagreement,Other
1045,disagreement,Other
1046,disagreement,Other
1046,disagreement,Other
1046,disagreement,Other
1047,inconclusive,Other
1047,inconclusive,Other
1047,inconclusive,Other
1048,inconclusive,Other
1048,inconclusive,Other
1048,inconclusive,Other
1048,inconclusive,Other
1049,disagreement,Other
1049,disagreement,Other
1049,disagreement,Other
1050,inconclusive,Other
1050,inconclusive,Other
1050,inconclusive,Other
1051,disagreement,Other
1051,disagreement,Other
1051,disagreement,Other
1052,inconclusive,Other
1052,inconclusive,Other
1052,inconclusive,Other
1053,disagreement,Other
1053,disagreement,Other
1053,disagreement,Other
1054,inconclusive,Other
1054,inconclusive,Other
1054,inconclusive,Other
1055,disagreement,Other
1055,disagreement,Other
1055,disagreement,Other
1055,disagreement,Other
1056,disagreement,Other
1056,disagreement,Other
1056,disagreement,Other
1057,disagreement,Other
1057,disagreement,Other
1057,disagreement,Other
1058,disagreement,Other
1058,disagreement,Other
1058,disagreement,Other
1059,disagreement,Other
1059,disagreement,Other
1059,disagreement,Other
1060,inconclusive,Other
1060,inconclusive,Other
1060,inconclusive,Other
1061,disagreement,Other
1061,disagreement,Trump
1061,disagreement,Other
1062,disagreement,Other
1062,disagreement,Other
1062,disagreement,Other
1063,inconclusive,Other
1063,inconclusive,Other
1063,inconclusive,Other
1064,disagreement,Other
1064,disagreement,Other
1064,disagreement,Trump
1064,disagreement,Other
1065,disagreement,Other
1065,disagreement,Other
1065,disagreement,Other
1066,disagreement,Other
1066,disagreement,Other
1066,disagreement,Other
1066,disagreement,Other
1067,inconclusive,Other
1067,inconclusive,Other
1067,inconclusive,Media Bias
1067,inconclusive,Other
1068,disagreement,Other
1068,disagreement,Other
1068,disagreement,Other
1069,inconclusive,Other
1069,inconclusive,Other
1069,inconclusive,Other
1070,disagreement,Other
1070,disagreement,Other
1070,disagreement,Other
1071,disagreement,Other
1071,disagreement,Other
1071,disagreement,Trump
1072,inconclusive,Other
1072,inconclusive,Other
1072,inconclusive,Other
1073,disagreement,Other
1073,disagreement,Other
1073,disagreement,Other
1074,inconclusive,Other
1074,inconclusive,Other
1074,inconclusive,Other
1075,disagreement,Other
1075,disagreement,Other
1075,disagreement,Other
1076,disagreement,Other
1076,disagreement,Other
1076,disagreement,Other
1076,disagreement,Other
1077,inconclusive,Other
1077,inconclusive,Other
1077,inconclusive,Trump
1077,inconclusive,Other
1078,inconclusive,Other
1078,inconclusive,Other
1078,inconclusive,Other
1079,inconclusive,Other
1079,inconclusive,Other
1079,inconclusive,Other
1080,disagreement,Other
1080,disagreement,Other
1080,disagreement,Other
1081,inconclusive,Other
1081,inconclusive,Other
1081,inconclusive,Other
1082,inconclusive,Other
1082,inconclusive,Other
1082,inconclusive,Other
1083,inconclusive,Other
1083,inconclusive,Other
1083,inconclusive,Other
1084,disagreement,Other
1084,disagreement,Other
1084,disagreement,Other
1085,inconclusive,Other
1085,inconclusive,Other
1085,inconclusive,Other
1086,disagreement,Other
1086,disagreement,Other
1086,disagreement,Other
1087,disagreement,Other
1087,disagreement,Other
1087,disagreement,Other
1087,disagreement,Other
1088,disagreement,Other
1088,disagreement,Other
1088,disagreement,Other
1089,disagreement,Other
1089,disagreement,Other
1089,disagreement,Other
1090,inconclusive,Other
1090,inconclusive,Other
1090,inconclusive,Other
1091,inconclusive,Other
1091,inconclusive,Other
1091,inconclusive,Other
1091,inconclusive,Other
1092,inconclusive,Other
1092,inconclusive,Other
1092,inconclusive,Other
1093,inconclusive,Other
1093,inconclusive,Other
1093,inconclusive,Other
1094,disagreement,Other
1094,disagreement,Other
1094,disagreement,Other
1095,inconclusive,Other
1095,inconclusive,Other
1095,inconclusive,Other
1095,inconclusive,Other
1096,inconclusive,Other
1096,inconclusive,Other
1096,inconclusive,Other
1097,disagreement,Other
1097,disagreement,Other
1097,disagreement,Other
1098,inconclusive,Other
1098,inconclusive,Other
1098,inconclusive,Other
1098,inconclusive,Trump
1099,disagreement,Other
1099,disagreement,Other
1099,disagreement,Other
1100,disagreement,Other
1100,disagreement,Other
1100,disagreement,Other
1101,disagreement,Other
1101,disagreement,Other
1101,disagreement,Other
1102,disagreement,Other
1102,disagreement,Other
1102,disagreement,Other
1103,inconclusive,Other
1103,inconclusive,Other
1103,inconclusive,Other
1104,inconclusive,Other
1104,inconclusive,Other
1104,inconclusive,Trump
1105,disagreement,Other
1105,disagreement,Other
1105,disagreement,Other
1105,disagreement,Trump
1106,disagreement,Other
1106,disagreement,Other
1106,disagreement,Other
1107,disagreement,Other
1107,disagreement,Other
1107,disagreement,Other
1108,disagreement,Other
1108,disagreement,Other
1108,disagreement,Other
1109,disagreement,Other
1109,disagreement,Other
1109,disagreement,Other
1109,disagreement,Other
1110,disagreement,Other
1110,disagreement,Other
1110,disagreement,Other
1110,disagreement,Other
1111,disagreement,Other
1111,disagreement,Other
1111,disagreement,Other
1111,disagreement,Other
1111,disagreement,Other
1112,disagreement,Other
1112,disagreement,Other
1112,disagreement,Other
1113,disagreement,Other
1113,disagreement,Other
1113,disagreement,Other
1113,disagreement,Other
1114,disagreement,Other
1114,disagreement,Other
1114,disagreement,Other
1114,disagreement,Trump
1115,disagreement,Other
1115,disagreement,Other
1115,disagreement,Other
1115,disagreement,Election Predictions
1116,disagreement,Other
1116,disagreement,Other
1116,disagreement,Other
1116,disagreement,Other
1117,disagreement,Other
1117,disagreement,Other
1117,disagreement,Other
1117,disagreement,Other
1118,disagreement,Other
1118,disagreement,Other
1118,disagreement,Other
1118,disagreement,Other
1119,disagreement,Other
1119,disagreement,Other
1119,disagreement,Other
1119,disagreement,Other
1120,disagreement,Other
1120,disagreement,Other
1120,disagreement,Other
1120,disagreement,Other
1121,disagreement,Other
1121,disagreement,Other
1121,disagreement,Other
1122,disagreement,Other
1122,disagreement,Other
1122,disagreement,Other
1122,disagreement,Other
1123,disagreement,Other
1123,disagreement,Other
1123,disagreement,Other
1123,disagreement,Other
1124,disagreement,Other
1124,disagreement,Other
1124,disagreement,Other
1124,disagreement,Other
1124,disagreement,Other
1125,disagreement,Other
1125,disagreement,Other
1125,disagreement,Tariffs and Economy
1125,disagreement,Other
1125,disagreement,Other
1126,disagreement,Other
1126,disagreement,Other
1126,disagreement,Other
1126,disagreement,Other
1126,disagreement,Other
1127,disagreement,Other
1127,disagreement,Other
1127,disagreement,Other
1127,disagreement,Other
1127,disagreement,Other
1128,disagreement,Other
1128,disagreement,Other
1128,disagreement,Other
1128,disagreement,Other
1129,inconclusive,Other
1129,inconclusive,Other
1129,inconclusive,Other
1129,inconclusive,Other
1130,inconclusive,Other
1130,inconclusive,Other
1130,inconclusive,Other
1130,inconclusive,Other
1131,disagreement,Other
1131,disagreement,Other
1131,disagreement,Other
1131,disagreement,Other
1131,disagreement,Other
1132,disagreement,Other
1132,disagreement,Other
1132,disagreement,Other
1132,disagreement,Other
1132,disagreement,Trump
1133,disagreement,Other
1133,disagreement,Other
1133,disagreement,Other
1133,disagreement,Other
1134,disagreement,Other
1134,disagreement,Other
1134,disagreement,Other
1134,disagreement,Other
1134,disagreement,Other
1135,disagreement,Other
1135,disagreement,Other
1135,disagreement,Other
1135,disagreement,Other
1136,disagreement,Other
1136,disagreement,Other
1136,disagreement,Other
1136,disagreement,Other
1136,disagreement,Other
1137,inconclusive,Other
1137,inconclusive,Other
1137,inconclusive,Other
1137,inconclusive,Other
1138,inconclusive,Other
1138,inconclusive,Other
1138,inconclusive,Other
1139,disagreement,Other
1139,disagreement,Other
1139,disagreement,Other
1140,inconclusive,Other
1140,inconclusive,Other
1140,inconclusive,Other
1140,inconclusive,Other
1140,inconclusive,Other
1141,inconclusive,Other
1141,inconclusive,Other
1141,inconclusive,Other
1141,inconclusive,Other
1141,inconclusive,Other
1142,inconclusive,Other
1142,inconclusive,Other
1142,inconclusive,Other
1142,inconclusive,Other
1142,inconclusive,Other
1143,disagreement,Other
1143,disagreement,Other
1143,disagreement,Other
1143,disagreement,Other
1144,disagreement,Other
1144,disagreement,Other
1144,disagreement,Other
1144,disagreement,Other
1145,disagreement,Other
1145,disagreement,Other
1145,disagreement,Other
1145,disagreement,Other
1145,disagreement,Other
1146,disagreement,Other
1146,disagreement,Other
1146,disagreement,Other
1146,disagreement,Other
1147,disagreement,Other
1147,disagreement,Other
1147,disagreement,Other
1147,disagreement,Other
1148,disagreement,Other
1148,disagreement,Other
1148,disagreement,Other
1149,disagreement,Other
1149,disagreement,Other
1149,disagreement,Other
1150,disagreement,Other
1150,disagreement,Other
1150,disagreement,Tariffs and Economy
1150,disagreement,Other
1151,disagreement,Other
1151,disagreement,Other
1151,disagreement,Other
1151,disagreement,Other
1152,inconclusive,Other
1152,inconclusive,Other
1152,inconclusive,Other
1153,disagreement,Other
1153,disagreement,Other
1153,disagreement,Other
1154,inconclusive,Other
1154,inconclusive,Other
1154,inconclusive,Other
1155,disagreement,Other
1155,disagreement,Other
1155,disagreement,Other
1155,disagreement,Other
1156,disagreement,Other
1156,disagreement,Other
1156,disagreement,Trump
1156,disagreement,Other
1157,disagreement,Other
1157,disagreement,Ukraine War
1157,disagreement,Other
1157,disagreement,Media Bias
1158,disagreement,Other
1158,disagreement,Other
1158,disagreement,Other
1158,disagreement,Media Bias
1159,disagreement,Other
1159,disagreement,Trump
1159,disagreement,Other
1159,disagreement,Other
1160,disagreement,Trump
1160,disagreement,Other
1160,disagreement,Other
1160,disagreement,Harris
1161,disagreement,Other
1161,disagreement,Other
1161,disagreement,Other
1162,disagreement,Other
1162,disagreement,Other
1162,disagreement,Other
1163,disagreement,Other
1163,disagreement,Trump
1163,disagreement,Other
1164,disagreement,Other
1164,disagreement,Trump
1164,disagreement,Other
1165,disagreement,Other
1165,disagreement,Trump
1165,disagreement,Other
1166,disagreement,Other
1166,disagreement,Trump
1166,disagreement,Other
1167,disagreement,Trump
1167,disagreement,Other
1167,disagreement,Other
1168,disagreement,Trump
1168,disagreement,Other
1168,disagreement,Other
1169,disagreement,Other
1169,disagreement,Trump
1169,disagreement,Other
1169,disagreement,Other
1170,disagreement,Other
1170,disagreement,Trump
1170,disagreement,Media Bias
1171,disagreement,Other
1171,disagreement,Other
1171,disagreement,Other
1172,disagreement,Other
1172,disagreement,Trump
1172,disagreement,Media Bias
1173,disagreement,Other
1173,disagreement,Other
1173,disagreement,Media Bias
1173,disagreement,Other
1174,disagreement,Other
1174,disagreement,Other
1174,disagreement,Other
1175,disagreement,Other
1175,disagreement,Other
1175,disagreement,Other
1176,disagreement,Other
1176,disagreement,Other
1176,disagreement,Other
1177,disagreement,Other
1177,disagreement,Other
1177,disagreement,Other
1178,disagreement,Other
1178,disagreement,Other
1178,disagreement,Other
1179,inconclusive,Other
1179,inconclusive,Other
1179,inconclusive,Other
1179,inconclusive,Other
1180,inconclusive,Other
1180,inconclusive,Other
1180,inconclusive,Other
1181,inconclusive,Other
1181,inconclusive,Other
1181,inconclusive,Other
1181,inconclusive,Other
1182,disagreement,Other
1182,disagreement,Other
1182,disagreement,Other
1183,disagreement,Other
1183,disagreement,Other
1183,disagreement,Other
1183,disagreement,Other
1184,disagreement,Other
1184,disagreement,Other
1184,disagreement,Other
1184,disagreement,Other
1185,disagreement,Other
1185,disagreement,Other
1185,disagreement,Other
1186,disagreement,Other
1186,disagreement,Other
1186,disagreement,Other
1186,disagreement,Other
1187,disagreement,Other
1187,disagreement,Other
1187,disagreement,Other
1188,disagreement,Other
1188,disagreement,Other
1188,disagreement,Other
1188,disagreement,Other
1188,disagreement,Other
1189,disagreement,Other
1189,disagreement,Other
1189,disagreement,Other
1189,disagreement,Other
1190,disagreement,Other
1190,disagreement,Other
1190,disagreement,Other
1191,disagreement,Other
1191,disagreement,Other
1191,disagreement,Trump
1192,disagreement,Other
1192,disagreement,Other
1192,disagreement,Other
1193,disagreement,Other
1193,disagreement,Other
1193,disagreement,Other
1194,disagreement,Other
1194,disagreement,Other
1194,disagreement,Other
1195,disagreement,Other
1195,disagreement,Interviews/Podcasts
1195,disagreement,Interviews/Podcasts
1196,inconclusive,Other
1196,inconclusive,Other
1196,inconclusive,Other
1197,disagreement,Other
1197,disagreement,Other
1197,disagreement,Other
1198,inconclusive,Other
1198,inconclusive,Other
1198,inconclusive,Other
1199,inconclusive,Other
1199,inconclusive,Other
1199,inconclusive,Other
1199,inconclusive,Other
1200,disagreement,Other
1200,disagreement,Other
1200,disagreement,Other
1200,disagreement,Other
1201,inconclusive,Other
1201,inconclusive,Other
1201,inconclusive,Other
1201,inconclusive,Other
1202,inconclusive,Other
1202,inconclusive,Other
1202,inconclusive,Other
1203,inconclusive,Other
1203,inconclusive,Other
1203,inconclusive,Other
1203,inconclusive,Other
1204,agreement,Other
1204,agreement,Other
1204,agreement,Other
1205,inconclusive,Other
1205,inconclusive,Media Bias
1205,inconclusive,Other
1206,disagreement,Other
1206,disagreement,Other
1206,disagreement,Other
1207,disagreement,Other
1207,disagreement,Other
1207,disagreement,Other
1208,disagreement,Other
1208,disagreement,Other
1208,disagreement,Media Bias
1209,disagreement,Other
1209,disagreement,Trump
1209,disagreement,Other
1209,disagreement,Other
1210,disagreement,Other
1210,disagreement,Other
1210,disagreement,Other
1211,disagreement,Other
1211,disagreement,Other
1211,disagreement,Other
1212,disagreement,Other
1212,disagreement,Other
1212,disagreement,Other
1213,disagreement,Other
1213,disagreement,Other
1213,disagreement,Other
1214,disagreement,Other
1214,disagreement,Other
1214,disagreement,Other
1215,disagreement,Other
1215,disagreement,Other
1215,disagreement,Other
1216,disagreement,Other
1216,disagreement,Other
1216,disagreement,Other
1217,disagreement,Other
1217,disagreement,Other
1217,disagreement,Other
1218,disagreement,Other
1218,disagreement,Other
1218,disagreement,Other
1219,disagreement,Other
1219,disagreement,Other
1219,disagreement,Other
1219,disagreement,Other
1219,disagreement,Other
1220,disagreement,Other
1220,disagreement,Other
1220,disagreement,Other
1221,disagreement,Other
1221,disagreement,Other
1221,disagreement,Other
1222,disagreement,Other
1222,disagreement,Other
1222,disagreement,Other
1223,disagreement,Other
1223,disagreement,Other
1223,disagreement,Other
1224,disagreement,Other
1224,disagreement,Other
1224,disagreement,Other
1225,disagreement,Other
1225,disagreement,Other
1225,disagreement,Other
1226,disagreement,Other
1226,disagreement,Other
1226,disagreement,Media Bias
1227,disagreement,Other
1227,disagreement,Other
1227,disagreement,Other
1228,disagreement,Other
1228,disagreement,Other
1228,disagreement,Other
1229,inconclusive,Other
1229,inconclusive,Other
1229,inconclusive,Other
1229,inconclusive,Other
1230,disagreement,Other
1230,disagreement,Other
1230,disagreement,Other
1230,disagreement,Other
1231,disagreement,Other
1231,disagreement,Other
1231,disagreement,Other
1232,disagreement,Other
1232,disagreement,Other
1232,disagreement,Other
1233,inconclusive,Other
1233,inconclusive,Other
1233,inconclusive,Other
1234,disagreement,Other
1234,disagreement,Other
1234,disagreement,Other
1234,disagreement,Other
1235,disagreement,Other
1235,disagreement,Other
1235,disagreement,Other
1236,disagreement,Other
1236,disagreement,Other
1236,disagreement,Other
1236,disagreement,Other
1237,agreement,Interviews/Podcasts
1237,agreement,Other
1237,agreement,Other
1238,disagreement,Other
1238,disagreement,Other
1238,disagreement,Other
1239,disagreement,Other
1239,disagreement,Other
1239,disagreement,Other
1240,disagreement,Other
1240,disagreement,Other
1240,disagreement,Other
1241,inconclusive,Other
1241,inconclusive,Other
1241,inconclusive,Other
1242,disagreement,2020 Elections Denial
1242,disagreement,Other
1242,disagreement,Other
1242,disagreement,Trump
1243,disagreement,2020 Elections Denial
1243,disagreement,Other
1243,disagreement,Other
1244,disagreement,2020 Elections Denial
1244,disagreement,Other
1244,disagreement,Trump
1244,disagreement,Other
1245,disagreement,2020 Elections Denial
1245,disagreement,Other
1245,disagreement,Other
1246,disagreement,2020 Elections Denial
1246,disagreement,Other
1246,disagreement,Trump
1246,disagreement,Other
1246,disagreement,Other
1247,disagreement,2020 Elections Denial
1247,disagreement,Other
1247,disagreement,Trump
1247,disagreement,Other
1248,disagreement,2020 Elections Denial
1248,disagreement,Other
1248,disagreement,Trump
1248,disagreement,Other
1248,disagreement,Other
1249,disagreement,2020 Elections Denial
1249,disagreement,Other
1249,disagreement,Other
1249,disagreement,Trump
1250,disagreement,2020 Elections Denial
1250,disagreement,Other
1250,disagreement,Trump
1251,disagreement,2020 Elections Denial
1251,disagreement,Other
1251,disagreement,Other
1251,disagreement,Other
1252,disagreement,2020 Elections Denial
1252,disagreement,Other
1252,disagreement,Other
1252,disagreement,Media Bias
1253,disagreement,2020 Elections Denial
1253,disagreement,Other
1253,disagreement,Trump
1254,disagreement,2020 Elections Denial
1254,disagreement,Other
1254,disagreement,Trump
1254,disagreement,Media Bias
1255,disagreement,2020 Elections Denial
1255,disagreement,Other
1255,disagreement,Trump
1256,disagreement,2020 Elections Denial
1256,disagreement,Other
1256,disagreement,Other
1256,disagreement,Other
1256,disagreement,Other
1257,disagreement,2020 Elections Denial
1257,disagreement,Other
1257,disagreement,Other
1257,disagreement,Other
1258,disagreement,2020 Elections Denial
1258,disagreement,Other
1258,disagreement,Trump
1259,disagreement,2020 Elections Denial
1259,disagreement,Other
1259,disagreement,Other
1259,disagreement,Other
1260,disagreement,2020 Elections Denial
1260,disagreement,Other
1260,disagreement,Other
1260,disagreement,Trump
1261,disagreement,2020 Elections Denial
1261,disagreement,Other
1261,disagreement,Trump
1262,disagreement,2020 Elections Denial
1262,disagreement,Other
1262,disagreement,Other
1262,disagreement,Other
1263,disagreement,2020 Elections Denial
1263,disagreement,Other
1263,disagreement,Trump
1263,disagreement,Media Bias
1264,disagreement,2020 Elections Denial
1264,disagreement,Other
1264,disagreement,Trump
1264,disagreement,Other
1265,disagreement,2020 Elections Denial
1265,disagreement,Other
1265,disagreement,Other
1265,disagreement,Other
1266,disagreement,2020 Elections Denial
1266,disagreement,Other
1266,disagreement,Trump
1266,disagreement,Other
1266,disagreement,Other
1267,disagreement,2020 Elections Denial
1267,disagreement,Other
1267,disagreement,Trump
1267,disagreement,Other
1268,disagreement,2020 Elections Denial
1268,disagreement,Other
1268,disagreement,Other
1268,disagreement,Other
1269,disagreement,2020 Elections Denial
1269,disagreement,Other
1269,disagreement,Other
1269,disagreement,Other
1270,disagreement,2020 Elections Denial
1270,disagreement,Other
1270,disagreement,Other
1271,disagreement,2020 Elections Denial
1271,disagreement,Other
1271,disagreement,Other
1271,disagreement,Trump
1272,disagreement,2020 Elections Denial
1272,disagreement,Other
1272,disagreement,Other
1272,disagreement,Trump
1273,inconclusive,Other
1273,inconclusive,Other
1273,inconclusive,Other
1274,inconclusive,Other
1274,inconclusive,Other
1274,inconclusive,Other
1275,inconclusive,Other
1275,inconclusive,Other
1275,inconclusive,Other
1276,disagreement,Other
1276,disagreement,Other
1276,disagreement,Other
1277,disagreement,Other
1277,disagreement,Other
1277,disagreement,Other
1278,disagreement,Other
1278,disagreement,Other
1278,disagreement,Other
1279,disagreement,Other
1279,disagreement,Other
1279,disagreement,Other
1280,inconclusive,Other
1280,inconclusive,Other
1280,inconclusive,Other
1281,disagreement,Other
1281,disagreement,Other
1281,disagreement,Other
1282,disagreement,Other
1282,disagreement,Other
1282,disagreement,Other
1283,disagreement,Other
1283,disagreement,Other
1283,disagreement,Other
1283,disagreement,Other
1284,disagreement,Other
1284,disagreement,Other
1284,disagreement,Other
1284,disagreement,Other
1285,disagreement,Other
1285,disagreement,Other
1285,disagreement,Other
1286,inconclusive,Other
1286,inconclusive,Other
1286,inconclusive,Other
1287,inconclusive,Other
1287,inconclusive,Other
1287,inconclusive,Other
1288,inconclusive,Other
1288,inconclusive,Other
1288,inconclusive,Other
1289,disagreement,Other
1289,disagreement,Other
1289,disagreement,Other
1290,disagreement,Other
1290,disagreement,Other
1290,disagreement,Other
1291,disagreement,Other
1291,disagreement,Other
1291,disagreement,Other
1292,disagreement,Other
1292,disagreement,Other
1292,disagreement,Other
1293,disagreement,Other
1293,disagreement,Other
1293,disagreement,Other
1294,disagreement,Other
1294,disagreement,Other
1294,disagreement,Other
1295,disagreement,Other
1295,disagreement,Other
1295,disagreement,Other
1296,disagreement,Other
1296,disagreement,Other
1296,disagreement,Other
1297,disagreement,Other
1297,disagreement,Other
1297,disagreement,Other
1297,disagreement,Other
1297,disagreement,Other
1298,disagreement,Other
1298,disagreement,Other
1298,disagreement,Other
1299,disagreement,Other
1299,disagreement,Other
1299,disagreement,Other
1299,disagreement,Other
1300,disagreement,2020 Elections Denial
1300,disagreement,Other
1300,disagreement,Other
1301,disagreement,Other
1301,disagreement,Other
1301,disagreement,Other
1302,disagreement,Other
